submission_id,age,choice1,choice2,choiceNameFirst,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,modifier,name1,name2,position,prolific_pid,prolific_session_id,prolific_study_id,prompt,response,responseTime,targeted,trialNR
2566,27,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated High-school,55527,1710587502234,1710587446707,female,UK English,having,Ceflar,Themaglin,PP,5ed69d3e9ef2ea0e828d06b6,65f57e3426b268bf89ec1d47,65f5705be11b7bb4e9b1968d,Ceflar is associated with getting Themaglin.,Themaglin causes Ceflar.,10082,second,0
2572,37,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Graduated College,43881,1710587509885,1710587466004,female,"English, German",getting,Flembers,Agoriv,PP,5fcab6b8d115ef77ed08b4c0,65f57e428f9ee4e035af3cae,65f5705be11b7bb4e9b1968d,Flembers is associated with having Agoriv.,Agoriv causes Flembers.,23217,second,0
2573,51,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,I believe that is a poorly written sentence.,Graduated College,387471,1710587510141,1710587122670,female,english,getting,Rebosen,Flembers,PP,654f5e991f5362bee1216e76,65f57c9707e74f050a062e69,65f5705be11b7bb4e9b1968d,Rebosen is associated with having Flembers.,Flembers causes Rebosen.,84194,second,0
2586,33,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Graduated College,53963,1710587546919,1710587492956,female,English,having,Ceflar,Agoriv,subj,5a522ea6eedc320001420875,65f57e5c1c411d371249dae4,65f5705be11b7bb4e9b1968d,Having Ceflar is associated with Agoriv.,Agoriv causes Ceflar.,33737,first,0
2587,30,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,Higher degree,26442,1710587546388,1710587519946,female,English,having,Rebosen,Denoden,PP,614cdc4094b3c4dc13112fab,65f57e7a1b19a041bbde1de3,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Denoden.,Rebosen causes Denoden.,11629,second,0
2603,34,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Graduated College,77762,1710587580489,1710587502727,male,English,having,Flembers,Ceflar,PP,5e1ce5942923360769c7af3a,65f57e68499489572acce858,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Ceflar.,Ceflar causes Flembers.,12809,second,0
2553,27,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,,Graduated College,45076,1710587459623,1710587414547,male,English,getting,Denoden,Themaglin,PP,62b6207a14054b90444f68b6,65f57e0ef431a884e74c2014,65f5705be11b7bb4e9b1968d,Denoden is associated with having Themaglin.,Themaglin causes Denoden.,30710,second,0
2555,53,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,No further comments to make,Graduated High-school,78517,1710587468737,1710587390220,female,English,having,Denoden,Flembers,PP,5c32109937b8dd00015dbb05,65f57dd40480fb47aae847fb,65f5705be11b7bb4e9b1968d,Denoden is associated with getting Flembers.,Flembers causes Denoden.,37100,second,0
2588,24,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,N/A,Graduated College,83595,1710587549707,1710587466112,female,English,getting,Denoden,Flembers,PP,596e3a0e1e656e00014d6d1d,65f57e427f5b498314e1449b,65f5705be11b7bb4e9b1968d,Denoden is associated with having Flembers.,Flembers causes Denoden.,49001,second,0
2589,64,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Graduated High-school,69556,1710587549973,1710587480417,female,English,having,Flembers,Ceflar,PP,5c73a9d92dfbdb0001b95375,65f57e51cf58d60ef65edf47,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Ceflar.,Flembers causes Ceflar.,38611,second,0
2598,38,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,Graduated College,33487,1710587573357,1710587539870,male,English ,getting,Denoden,Themaglin,PP,5cdbd587763dd00019702450,65f57e8cb6cb0b088738e431,65f5705be11b7bb4e9b1968d,Denoden is associated with having Themaglin.,Themaglin causes Denoden.,13870,second,0
2600,62,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,Graduated High-school,47949,1710587575520,1710587527571,female,English,having,Rebosen,Denoden,subj,5cc18045796f460019034fba,65f57e7efe590ca65c164388,65f5705be11b7bb4e9b1968d,Having Rebosen is associated with Denoden.,Rebosen causes Denoden.,23472,first,0
2604,34,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Higher degree,38195,1710587586902,1710587548707,female,English,having,Flembers,Rebosen,PP,60526004255ed4f2584df18e,65f57e964de9e42bafa03e36,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Rebosen.,Flembers causes Rebosen.,19569,second,0
2621,29,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Higher degree,64720,1710587646340,1710587581620,male,English,getting,Flembers,Themaglin,subj,5ffee833adbaca5dec7426c0,65f57eb684a132e10ed5bc2a,65f5705be11b7bb4e9b1968d,Getting Flembers is associated with Themaglin.,Themaglin causes Flembers.,44239,first,0
2622,32,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Graduated College,66307,1710587649409,1710587583102,male,Utdu,getting,Rebosen,Denoden,PP,6564ca8d622e86e14ebe4127,65f57eb7b2471d94ad38e158,65f5705be11b7bb4e9b1968d,Rebosen is associated with having Denoden.,Denoden causes Rebosen.,36313,second,0
2568,38,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,Graduated High-school,48288,1710587503250,1710587454962,male,English,getting,Ceflar,Rebosen,PP,592220f8fc043000016c5aeb,65f57e3dd0dc4e028e164745,65f5705be11b7bb4e9b1968d,Ceflar is associated with having Rebosen.,Ceflar causes Rebosen.,28064,second,0
2585,51,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,Graduated College,48810,1710587542130,1710587493320,female,English ,having,Flembers,Rebosen,subj,542926d2fdf99b0b7ac2904e,65f57e5e838dcc1ac145f68d,65f5705be11b7bb4e9b1968d,Having Flembers is associated with Rebosen.,Rebosen causes Flembers.,16174,first,0
2596,52,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,,Graduated College,56680,1710587570398,1710587513718,female,English,getting,Denoden,Themaglin,subj,5c1cb46aaaf1320001426b9e,65f57e706dc788f69e71548b,65f5705be11b7bb4e9b1968d,Getting Denoden is associated with Themaglin.,Themaglin causes Denoden.,30970,first,0
2611,69,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Did not graduate High-school,43273,1710587618064,1710587574791,male,English,having,Flembers,Ceflar,PP,5838532eaac091000137f09e,65f57eb4baabda8dcaff0927,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Ceflar.,Flembers causes Ceflar.,16667,second,0
2623,44,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,Graduated College,64133,1710587651176,1710587587043,female,english,getting,Themaglin,Agoriv,PP,5a991dd86475f900019fe4b6,65f57ec3c4b0110a2eea67af,65f5705be11b7bb4e9b1968d,Themaglin is associated with having Agoriv.,Agoriv causes Themaglin.,38011,second,0
2624,34,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Graduated High-school,88359,1710587659182,1710587570823,male,English ,getting,Rebosen,Flembers,PP,655e0a82d5d2084400745459,65f57ea764065b50fae2569e,65f5705be11b7bb4e9b1968d,Rebosen is associated with having Flembers.,Flembers causes Rebosen.,63955,second,0
2636,77,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,Graduated High-school,64712,1710587673526,1710587608814,male,English,having,Ceflar,Agoriv,subj,612f5beeadebe8b6969dc5a9,65f57ecc38df33c621ea6d58,65f5705be11b7bb4e9b1968d,Having Ceflar is associated with Agoriv.,Agoriv causes Ceflar.,33919,first,0
2638,27,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,Graduated College,60314,1710587676604,1710587616290,female,English,getting,Rebosen,Denoden,subj,5c867a35b5bfcb00115af368,65f57ed9cf58d60ef65edf6a,65f5705be11b7bb4e9b1968d,Getting Rebosen is associated with Denoden.,Denoden causes Rebosen.,22834,first,0
2655,45,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,Higher degree,41322,1710587712124,1710587670802,female,English,having,Ceflar,Rebosen,subj,61479ffdd997b6555aec9617,65f57ef9b6cb0b088738e444,65f5705be11b7bb4e9b1968d,Having Ceflar is associated with Rebosen.,Rebosen causes Ceflar.,16211,first,0
2574,27,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,Graduated College,35917,1710587507646,1710587471729,male,English,having,Themaglin,Denoden,subj,629898de865eca62db050b71,65f57e47f1470a09b64cfecb,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Denoden.,Themaglin causes Denoden.,17136,first,0
2579,36,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Graduated College,34471,1710587524266,1710587489795,female,English,having,Rebosen,Agoriv,PP,5f3ed1b521b5231766f7fef5,65f57e588e2b525b091a9358,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Agoriv.,Rebosen causes Agoriv.,17954,second,0
2590,33,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,Graduated College,52565,1710587553105,1710587500540,female,English,getting,Ceflar,Denoden,subj,5f64b12995d31b00080f3874,65f57e61fe590ca65c164382,65f5705be11b7bb4e9b1968d,Getting Ceflar is associated with Denoden.,Denoden causes Ceflar.,16121,first,0
2601,42,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Higher degree,28489,1710587575395,1710587546906,male,English,getting,Flembers,Denoden,PP,5ecd49233f464e08bf0e4c50,65f57e9515749b705e0936da,65f5705be11b7bb4e9b1968d,Flembers is associated with having Denoden.,Denoden causes Flembers.,13416,second,0
2630,63,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,Graduated College,63343,1710587665076,1710587601733,female,English,having,Denoden,Ceflar,subj,634d89e4407773aa4f130dc3,65f57ec86dc788f69e7154a1,65f5705be11b7bb4e9b1968d,Having Denoden is associated with Ceflar.,Ceflar causes Denoden.,39226,first,0
2652,66,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,Association is not causation. Reverse causation is also possible. I was forced to choose one answer but no answer can be given from the limited information given.,Higher degree,154945,1710587703501,1710587548556,female,English,getting,Agoriv,Rebosen,subj,5c852c65f8e57d00158a12ca,65f57e95a4bcfa4e229cf04e,65f5705be11b7bb4e9b1968d,Getting Agoriv is associated with Rebosen.,Rebosen causes Agoriv.,48272,first,0
2653,25,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Higher degree,39732,1710587709139,1710587669407,male,English,getting,Rebosen,Agoriv,subj,5ed8f53aca05b8417fef05e7,65f57f0f2466df97bed4657e,65f5705be11b7bb4e9b1968d,Getting Rebosen is associated with Agoriv.,Agoriv causes Rebosen.,18142,first,0
2654,30,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Graduated College,44876,1710587708717,1710587663841,female,English,getting,Agoriv,Themaglin,subj,65aa9c3081259e687f4e31ef,65f57f0c1c411d371249db18,65f5705be11b7bb4e9b1968d,Getting Agoriv is associated with Themaglin.,Themaglin causes Agoriv.,24492,first,0
2591,21,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Graduated High-school,20733,1710587554600,1710587533867,female,English ,having,Ceflar,Denoden,subj,6130d57da0b6aefe269f63a6,65f57e8cf1ef7ab6bb4c27bc,65f5705be11b7bb4e9b1968d,Having Ceflar is associated with Denoden.,Ceflar causes Denoden.,9852,first,0
2594,31,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,Higher degree,52516,1710587569981,1710587517465,male,English,getting,Agoriv,Flembers,PP,60cf312ac4756a2ae21da1c4,65f57e77c2db2b8f78461d78,65f5705be11b7bb4e9b1968d,Agoriv is associated with having Flembers.,Flembers causes Agoriv.,35835,second,0
2613,37,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,Graduated College,42670,1710587625709,1710587583039,male,English,having,Denoden,Ceflar,subj,5bc796bff6c10a00012c6cd7,65f57eb8c4b0110a2eea67aa,65f5705be11b7bb4e9b1968d,Having Denoden is associated with Ceflar.,Ceflar causes Denoden.,12284,first,0
2628,26,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Graduated College,35793,1710587662522,1710587626729,male,English,having,Denoden,Ceflar,PP,5f4fc4cead423e0d5d0ed881,65f57ee2a4bcfa4e229cf05e,65f5705be11b7bb4e9b1968d,Denoden is associated with getting Ceflar.,Denoden causes Ceflar.,15449,second,0
2637,46,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,None,Higher degree,94315,1710587675108,1710587580793,male,English,getting,Themaglin,Agoriv,PP,62989d142aedce04d304cabf,65f57eb764065b50fae256a7,65f5705be11b7bb4e9b1968d,Themaglin is associated with having Agoriv.,Agoriv causes Themaglin.,66789,second,0
2642,32,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,Graduated College,28321,1710587686062,1710587657741,male,English,having,Rebosen,Themaglin,subj,6007421356226920359b5f3e,65f57f09ac224650dd5edfff,65f5705be11b7bb4e9b1968d,Having Rebosen is associated with Themaglin.,Themaglin causes Rebosen.,15572,first,0
2643,38,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,Higher degree,68034,1710587688380,1710587620346,male,English,having,Rebosen,Themaglin,PP,616ec4ea9c7661b052bb0cf8,65f57edc8e2b525b091a936d,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Themaglin.,Themaglin causes Rebosen.,39203,second,0
2647,60,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,Higher degree,142313,1710587697929,1710587555616,male,English,having,Rebosen,Agoriv,subj,5ec705b09b469614f8418b27,65f57e9c77af580afc400f49,65f5705be11b7bb4e9b1968d,Having Rebosen is associated with Agoriv.,Agoriv causes Rebosen.,67562,first,0
2595,24,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,Graduated College,54868,1710587570191,1710587515323,female,English ,having,Flembers,Ceflar,PP,5f47d058419176201f26ad10,65f57e7444684c490351513e,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Ceflar.,Flembers causes Ceflar.,23368,second,0
2602,58,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Graduated High-school,57646,1710587579157,1710587521511,female,English,having,Denoden,Flembers,PP,5cdd4befd3651c001950e539,65f57e7ec25233291cc13b42,65f5705be11b7bb4e9b1968d,Denoden is associated with getting Flembers.,Denoden causes Flembers.,29504,second,0
2610,31,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Graduated College,68924,1710587608888,1710587539964,male,English,getting,Denoden,Flembers,PP,659c83a476caad842749d76b,65f57e89ac224650dd5edfe6,65f5705be11b7bb4e9b1968d,Denoden is associated with having Flembers.,Flembers causes Denoden.,46407,second,0
2614,37,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,Graduated High-school,48312,1710587625830,1710587577518,female,English ,getting,Agoriv,Themaglin,subj,5c6c81cf1137e9000178795b,65f57eab2466df97bed46567,65f5705be11b7bb4e9b1968d,Getting Agoriv is associated with Themaglin.,Themaglin causes Agoriv.,21176,first,0
2631,31,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,Graduated College,30073,1710587665974,1710587635901,male,English,having,Agoriv,Flembers,PP,659c83a476caad842749d76b,65f57e89ac224650dd5edfe6,65f5705be11b7bb4e9b1968d,Agoriv is associated with getting Flembers.,Agoriv causes Flembers.,9107,second,0
2632,53,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Graduated High-school,53631,1710587668174,1710587614543,female,english,getting,Ceflar,Denoden,PP,5c1b927f3c08ba000171621a,65f57ed85d662ccfda717705,65f5705be11b7bb4e9b1968d,Ceflar is associated with having Denoden.,Denoden causes Ceflar.,26470,second,0
2635,20,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Graduated High-school,70675,1710587671844,1710587601169,female,"English, Arabic",getting,Rebosen,Flembers,PP,61005d2b6c7321f34d678fe8,65f57ecd49034aba6be11520,65f5705be11b7bb4e9b1968d,Rebosen is associated with having Flembers.,Flembers causes Rebosen.,14682,second,0
2605,37,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Graduated High-school,87348,1710587600087,1710587512739,female,English,having,Agoriv,Flembers,PP,5cae75d2152633000129ae07,65f57e61c25233291cc13b3b,65f5705be11b7bb4e9b1968d,Agoriv is associated with getting Flembers.,Flembers causes Agoriv.,47976,second,0
2620,54,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Graduated High-school,80276,1710587641813,1710587561537,male,english,having,Flembers,Rebosen,PP,647c6fee0154d31db59c796e,65f57ea2dc148945f0f098e2,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Rebosen.,Flembers causes Rebosen.,44934,second,0
2627,54,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Graduated High-school,128231,1710587662000,1710587533769,male,ENGLISH,getting,Agoriv,Rebosen,PP,59c2fa00e3a73b00011a8e34,65f57e72aa9026db59ebf635,65f5705be11b7bb4e9b1968d,Agoriv is associated with having Rebosen.,Rebosen causes Agoriv.,95803,second,0
2640,22,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Graduated College,53660,1710587680786,1710587627126,female,English,having,Ceflar,Agoriv,subj,611411100b83c959c3b12df0,65f57ee48f9ee4e035af3cc3,65f5705be11b7bb4e9b1968d,Having Ceflar is associated with Agoriv.,Ceflar causes Agoriv.,29411,first,0
2641,73,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Graduated High-school,68545,1710587686078,1710587617533,female,English,getting,Denoden,Rebosen,subj,5b7e7de287d85f0001bac19a,65f57edda0ffd51e16cd7812,65f5705be11b7bb4e9b1968d,Getting Denoden is associated with Rebosen.,Denoden causes Rebosen.,36264,first,0
2649,24,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,Higher degree,41093,1710587701571,1710587660478,female,English,having,Themaglin,Flembers,subj,60914b4649ec7b4af680e25b,65f57f0626b268bf89ec1d75,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Flembers.,Flembers causes Themaglin.,17042,first,0
2651,40,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Graduated College,41891,1710587701731,1710587659840,female,english,having,Flembers,Agoriv,PP,644012a89ef81bc3c9412c6e,65f57efbfcabf3140fc1383f,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Agoriv.,Flembers causes Agoriv.,21845,second,0
2606,65,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,Higher degree,55526,1710587599320,1710587543794,female,English,getting,Agoriv,Themaglin,subj,5b2ace04a7cee100011e168d,65f57e904c70df44e4ce355d,65f5705be11b7bb4e9b1968d,Getting Agoriv is associated with Themaglin.,Themaglin causes Agoriv.,23278,first,0
2608,67,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,Graduated College,57302,1710588701776,1710588644474,male,english,getting,Denoden,Flembers,PP,6523fd484d1a5101f5a14ed9,65f57e9e1c03bff8caa1f158,65f5705be11b7bb4e9b1968d,Denoden is associated with having Flembers.,Denoden causes Flembers.,18694,second,0
2615,73,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,Graduated High-school,75186,1710587627319,1710587552133,male,english,getting,Denoden,Rebosen,PP,5e1e1a350e12221899bc2ed2,65f57e9738df33c621ea6d4c,65f5705be11b7bb4e9b1968d,Denoden is associated with having Rebosen.,Rebosen causes Denoden.,34281,second,0
2645,62,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,Higher degree,72825,1710587695607,1710587622782,male,English,getting,Ceflar,Rebosen,PP,60b229e58adc4fd4fb7e0158,65f57ee0d2c2d2a4ff76648b,65f5705be11b7bb4e9b1968d,Ceflar is associated with having Rebosen.,Rebosen causes Ceflar.,49759,second,0
2646,32,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Graduated College,29514,1710587902472,1710587872958,female,English,getting,Denoden,Rebosen,PP,5a031341728b1b0001ad8bee,65f57f0f15749b705e093701,65f5705be11b7bb4e9b1968d,Denoden is associated with having Rebosen.,Rebosen causes Denoden.,15094,second,0
2612,56,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,Graduated College,88137,1710587621183,1710587533046,female,English,having,Rebosen,Themaglin,PP,598b719b9eb0b10001536b63,65f57e801c03bff8caa1f153,65f5705be11b7bb4e9b1968d,Rebosen is associated with getting Themaglin.,Rebosen causes Themaglin.,51168,second,0
2625,26,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Graduated College,87632,1710587660437,1710587572805,male,English,having,Agoriv,Rebosen,PP,6110f4896dea29a375c227a8,65f57eafee786cff7aa22796,65f5705be11b7bb4e9b1968d,Agoriv is associated with getting Rebosen.,Agoriv causes Rebosen.,50172,second,0
2626,60,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,Higher degree,55361,1710587660386,1710587605025,male,English,getting,Flembers,Denoden,PP,547272b4fdf99b44c5647418,65f57ecf4af96460db0901c1,65f5705be11b7bb4e9b1968d,Flembers is associated with having Denoden.,Denoden causes Flembers.,29120,second,0
2648,57,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,Graduated College,45087,1710587700372,1710587655285,male,English,getting,Agoriv,Themaglin,subj,63c15473935ae0d7279b094f,65f57eff762a07b50be821e6,65f5705be11b7bb4e9b1968d,Getting Agoriv is associated with Themaglin.,Themaglin causes Agoriv.,20825,first,0
2650,21,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Higher degree,74602,1710587702835,1710587628233,female,English ,having,Themaglin,Flembers,subj,5f3ec6221b5af3158bc86acd,65f57ee557c01c012863d1cb,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Flembers.,Flembers causes Themaglin.,45949,first,0
2619,23,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,Higher degree,39071,1710587641302,1710587602231,male,English,getting,Ceflar,Rebosen,subj,657da81227f847160ee8abd4,65f57eccfcabf3140fc13836,65f5705be11b7bb4e9b1968d,Getting Ceflar is associated with Rebosen.,Ceflar causes Rebosen.,23716,first,0
2629,48,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated High-school,66859,1710587662541,1710587595682,male,Uk,having,Themaglin,Ceflar,PP,628faa2f087427a2b332f70b,65f57ec351100c70208880b7,65f5705be11b7bb4e9b1968d,Themaglin is associated with getting Ceflar.,Themaglin causes Ceflar.,28297,second,0
2634,68,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Did not graduate High-school,96611,1710587670050,1710587573439,female,English,getting,Themaglin,Flembers,PP,55885582fdf99b4021921fbd,65f57eaaf1470a09b64cfed6,65f5705be11b7bb4e9b1968d,Themaglin is associated with having Flembers.,Flembers causes Themaglin.,66922,second,0
2639,33,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,Higher degree,58924,1710587678514,1710587619590,female,English,getting,Agoriv,Rebosen,subj,5f06234e59035e156f46d69a,65f57edb7f5b498314e144b9,65f5705be11b7bb4e9b1968d,Getting Agoriv is associated with Rebosen.,Rebosen causes Agoriv.,36268,first,0
2644,33,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,Graduated College,42619,1710587689150,1710587646531,male,English,getting,Rebosen,Themaglin,PP,633dcf2bb99057f071eee827,65f57ef426b268bf89ec1d6f,65f5705be11b7bb4e9b1968d,Rebosen is associated with having Themaglin.,Themaglin causes Rebosen.,21157,second,0
2656,44,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Higher degree,46692,1710587717182,1710587670490,male,English ,getting,Rebosen,Flembers,PP,5be373e07e3c9b0001c4d434,65f57f104f9d8d272d90d738,65f5705be11b7bb4e9b1968d,Rebosen is associated with having Flembers.,Rebosen causes Flembers.,22248,second,0
2657,26,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Graduated College,63545,1710587718297,1710587654752,female,English,having,Flembers,Rebosen,PP,5fa4bb777f1c841147358648,65f57e9ffcabf3140fc1382e,65f5705be11b7bb4e9b1968d,Flembers is associated with getting Rebosen.,Flembers causes Rebosen.,35467,second,0
2658,30,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Graduated High-school,36520,1710587720000,1710587683480,female,English,getting,Denoden,Flembers,PP,605c9274dc5f3a6bffa23b54,65f57f1d5754b209484d11e0,65f5705be11b7bb4e9b1968d,Denoden is associated with having Flembers.,Denoden causes Flembers.,13718,second,0
2659,37,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,Higher degree,51649,1710587727941,1710587676292,male,English,getting,Denoden,Ceflar,subj,5b74ba4e45975900018d4451,65f57f1177f3db0d47888668,65f5705be11b7bb4e9b1968d,Getting Denoden is associated with Ceflar.,Ceflar causes Denoden.,23255,first,0
2660,63,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,Graduated College,349075,1710587726119,1710587377044,male,English,getting,Rebosen,Themaglin,subj,5ed5554c81c8660c613057d4,65f57dced2c2d2a4ff766446,65f5705be11b7bb4e9b1968d,Getting Rebosen is associated with Themaglin.,Themaglin causes Rebosen.,284815,first,0
2661,59,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated High-school,50692,1710587729744,1710587679052,female,english,having,Themaglin,Ceflar,subj,644fe22915ee001d29a6b7be,65f57f1798fe086877d5b6d7,65f5705be11b7bb4e9b1968d,Having Themaglin is associated with Ceflar.,Ceflar causes Themaglin.,29289,first,0
2662,47,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,Graduated College,46385,1710587731794,1710587685409,female,English,having,Ceflar,Rebosen,subj,5950eb41cea34700018276b3,65f57f2049034aba6be1152d,65f5705be11b7bb4e9b1968d,Having Ceflar is associated with Rebosen.,Rebosen causes Ceflar.,28859,first,0
2663,32,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,Graduated High-school,46677,1710587733068,1710587686391,female,English,having,Ceflar,Rebosen,subj,5fd12d9b162f620a4420196a,65f57ef04af96460db0901c8,65f5705be11b7bb4e9b1968d,Having Ceflar is associated with Rebosen.,Rebosen causes Ceflar.,22419,first,0
2664,70,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,Graduated High-school,60938,1710587733970,1710587673032,female,English ,getting,Themaglin,Flembers,PP,5f088147510abc0947ad09cb,65f57f0fd0dc4e028e164782,65f5705be11b7bb4e9b1968d,Themaglin is associated with having Flembers.,Themaglin causes Flembers.,36648,second,0
2671,29,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated College,53207,1710587747432,1710587694225,male,English,getting,Themaglin,Ceflar,PP,5c78347837432100181303b0,65f57f258f9ee4e035af3cd4,65f5705be11b7bb4e9b1968d,Themaglin is associated with having Ceflar.,Ceflar causes Themaglin.,29874,second,0
2687,65,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Graduated High-school,60594,1710587779470,1710587718876,female,English,having,Flembers,Rebosen,subj,599600af7c41bc00012e5eb4,65f57f40a4fe5d09132812cf,65f5705be11b7bb4e9b1968d,Having Flembers is associated with Rebosen.,Rebosen causes Flembers.,33814,first,0
2707,31,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Higher degree,63947,1710587810845,1710587746898,female,English ,getting,Flembers,Themaglin,PP,5c0cb29e1b80df00017843d2,65f57f5bdf5d5ea675b1c9f0,65f5705be11b7bb4e9b1968d,Flembers is associated with having Themaglin.,Themaglin causes Flembers.,22561,second,0
